p1_hp,p2_hp,distancia,p1_last1_atk,p1_last1_def,p1_last1_grb,p1_last2_atk,p1_last2_def,p1_last2_grb,p2_last1_action,y_target
0.455070406,0.857904255,0.630208611,1,0,0,0,1,0,1.0,0
0.94250685,0.438799173,0.199043274,1,0,0,1,0,0,1.0,1
0.457135648,0.980895817,0.0300909858,1,0,0,0,1,0,0.0,0
0.390449256,0.255268157,0.315634519,0,0,1,1,0,0,1.0,1
0.468509823,0.44586432,0.825619519,1,0,0,0,0,1,1.0,1
0.543480158,0.40959689,0.399145216,0,0,1,0,0,1,0.0,1
0.650391757,0.933781147,0.41509378,1,0,0,0,0,1,0.5,2
0.810658157,0.321109593,0.469027549,1,0,0,0,1,0,1.0,1
0.479497105,0.497251242,0.751788855,0,0,1,1,0,0,0.5,1
0.82660687,0.227872148,0.480024904,0,0,1,0,0,1,1.0,1
0.557034612,0.545202911,0.0912827551,0,0,1,1,0,0,0.0,1
0.371556491,0.864533961,0.206399798,0,1,0,1,0,0,0.5,0
0.675053298,0.338837475,0.187897369,0,1,0,0,0,1,0.5,0
0.73183614,0.820252478,0.507863343,0,1,0,1,0,0,1.0,0
0.580146551,0.915745974,0.0299294647,1,0,0,1,0,0,0.5,1
0.103784226,0.119309992,0.283616602,1,0,0,0,0,1,1.0,2
0.211388737,0.768603325,0.60719496,1,0,0,1,0,0,0.5,2
0.321032822,0.292576253,0.354650676,0,0,1,0,0,1,1.0,2
0.31849432,0.216561273,0.707712173,0,1,0,0,1,0,1.0,2
0.689749777,0.621066272,0.391221344,1,0,0,1,0,0,0.0,1
0.0674312264,0.72032249,0.979257524,0,0,1,0,0,1,0.0,2
0.767897666,0.42502293,0.96535629,0,1,0,0,1,0,1.0,1
0.302075356,0.0872150213,0.799840689,0,1,0,1,0,0,1.0,1
0.344520748,0.913269281,0.954390526,0,0,1,0,0,1,1.0,1
0.551514328,0.744209588,0.204778239,1,0,0,1,0,0,0.0,1
0.255129308,0.308083475,0.750923157,0,1,0,0,1,0,0.0,1
0.890247762,0.522020638,0.321658641,1,0,0,1,0,0,0.5,2
0.131100342,0.0764031485,0.725294292,1,0,0,0,0,1,1.0,2
0.47216323,0.372318655,0.37389347,1,0,0,1,0,0,0.5,1
0.856951177,0.546408474,0.289420664,1,0,0,1,0,0,0.0,1
0.635051727,0.541362405,0.958795071,1,0,0,1,0,0,1.0,1
0.327713042,0.247775629,0.209885448,1,0,0,0,1,0,0.5,0
0.449722201,0.787909985,0.758568585,1,0,0,0,1,0,0.5,1
0.72135967,0.333919048,0.674672186,0,0,1,1,0,0,1.0,2
0.974597692,0.601389527,0.303477645,1,0,0,0,1,0,0.5,0
0.898481786,0.307946116,0.458343029,1,0,0,0,1,0,0.5,1
0.375311166,0.453909487,0.142943099,0,1,0,0,0,1,0.0,1
0.998287976,0.247138888,0.92120862,0,1,0,0,1,0,0.0,1
0.0533294305,0.651357412,0.9681198,1,0,0,0,1,0,0.5,2
0.0762482658,0.454305142,0.732463002,0,1,0,0,1,0,0.5,2
0.832648516,0.0653114393,0.849420369,0,0,1,1,0,0,1.0,1
0.239489555,0.0767567456,0.0826174319,0,0,1,1,0,0,0.0,2
0.107730806,0.497577608,0.383968621,0,0,1,0,1,0,1.0,0
0.275290668,0.224064574,0.330811113,0,1,0,0,0,1,1.0,1
0.454795152,0.605789959,0.564951539,0,0,1,0,1,0,0.0,1
0.744037986,0.437782198,0.183355302,0,0,1,0,0,1,0.5,0
0.643118739,0.671698868,0.563381314,0,1,0,0,0,1,0.5,1
0.275740147,0.954775393,0.654365361,1,0,0,0,1,0,1.0,2
0.528106928,0.552299321,0.132353097,1,0,0,0,0,1,1.0,0
0.929903388,0.798009694,0.131720707,1,0,0,0,0,1,0.5,0
0.824257374,0.765388966,0.0354233906,0,1,0,0,0,1,1.0,2
0.357030302,0.925701559,0.760892451,1,0,0,0,1,0,0.5,1
0.983151317,0.253316969,0.331008524,0,0,1,0,0,1,0.0,0
0.723189354,0.835960627,0.22542046,1,0,0,0,1,0,0.0,1
0.109326892,0.910244346,0.778094411,0,0,1,1,0,0,0.5,2
0.0834026784,0.42312482,0.143255696,1,0,0,0,1,0,1.0,2
0.209987551,0.348125398,0.427183419,1,0,0,1,0,0,0.0,2
0.741463065,0.954434097,0.74478668,1,0,0,1,0,0,0.5,1
0.224551976,0.646251202,0.573832333,0,1,0,0,1,0,0.5,2
0.535912454,0.411642671,0.554000139,1,0,0,1,0,0,1.0,1
0.138597116,0.802236319,0.157463416,0,0,1,0,1,0,1.0,2
0.924841821,0.339250207,0.18093273,0,0,1,0,1,0,1.0,2
0.376762569,0.217587203,0.582558811,1,0,0,0,0,1,0.0,2
0.912725449,0.56677115,0.0235668607,0,1,0,1,0,0,0.0,1
0.947631836,0.587901413,0.869117975,1,0,0,0,1,0,0.0,1
0.055822216,0.834459186,0.350470811,1,0,0,0,1,0,0.5,0
0.490928441,0.48417598,0.416616231,0,0,1,1,0,0,0.5,2
0.0734232515,0.823857188,0.258432329,0,1,0,1,0,0,0.5,2
0.913258135,0.345756531,0.876671076,0,0,1,1,0,0,0.0,2
0.542487144,0.596599817,0.642504096,0,1,0,1,0,0,0.5,1
0.121196814,0.24804914,0.449908465,1,0,0,0,1,0,0.5,2
0.154762894,0.416173667,0.58530879,0,0,1,1,0,0,0.0,2
0.414333582,0.864662707,0.380369604,1,0,0,0,1,0,0.5,1
0.943222463,0.255188793,0.46558249,1,0,0,1,0,0,0.0,0
0.708263695,0.81972748,0.35763219,0,0,1,0,0,1,0.5,2
0.874237895,0.318728089,0.410674781,1,0,0,1,0,0,1.0,0
0.398133814,0.0827652365,0.314976543,0,1,0,1,0,0,0.0,2
0.0910530165,0.15443784,0.0776410773,1,0,0,0,1,0,0.5,0
0.975601733,0.758585572,0.0373462774,0,1,0,0,1,0,0.5,1
0.0663143396,0.298967391,0.17410621,1,0,0,0,0,1,1.0,0
0.950269043,0.671438336,0.251637757,0,1,0,0,0,1,1.0,2
0.400243551,0.714238942,0.890471876,0,0,1,1,0,0,0.5,1
0.0595858842,0.377862543,0.611248672,1,0,0,0,1,0,1.0,2
0.704699397,0.501173019,0.958297193,0,0,1,1,0,0,1.0,2
0.981513262,0.43357873,0.339646846,0,0,1,0,1,0,1.0,2
0.967344463,0.94998157,0.401738018,0,1,0,0,1,0,1.0,2
0.202890158,0.353951424,0.719753206,1,0,0,0,1,0,0.5,2
0.222185418,0.224156886,0.577902079,0,0,1,0,1,0,1.0,2
0.587261975,0.397313207,0.527880073,1,0,0,0,0,1,1.0,2
0.655439556,0.686039925,0.575564027,0,1,0,0,1,0,0.0,1
0.752447009,0.712494552,0.584135294,0,0,1,0,0,1,1.0,0
0.221997842,0.927854478,0.765740395,0,1,0,0,0,1,0.5,2
0.961056709,0.887666762,0.668081999,0,0,1,1,0,0,0.0,0
0.656802297,0.323904485,0.957314253,0,1,0,1,0,0,1.0,1
0.854694545,0.482405096,0.947962999,1,0,0,0,0,1,0.0,2
0.563062429,0.759905517,0.421922863,0,0,1,0,0,1,0.0,0
0.443563014,0.920710444,0.0357226096,0,0,1,0,0,1,0.5,0
0.978323758,0.37030676,0.0110747823,1,0,0,0,1,0,0.5,0
0.603015304,0.472219348,0.123193406,0,0,1,0,1,0,1.0,2
0.873529911,0.904504359,0.074897401,0,1,0,0,0,1,0.0,0
0.955627799,0.390559673,0.373366058,0,0,1,0,0,1,0.0,2
0.691586912,0.50648731,0.0528745987,0,0,1,0,0,1,0.0,0
0.571491718,0.909278929,0.62491405,0,0,1,1,0,0,0.5,0
0.053335309,0.812131047,0.190174222,0,1,0,1,0,0,0.5,1
0.0880186558,0.281259388,0.513965309,1,0,0,0,1,0,0.5,2
0.240808651,0.358555317,0.103078783,0,1,0,0,1,0,0.5,2
0.22670801,0.385310799,0.827729046,0,1,0,1,0,0,1.0,2
0.292020857,0.917101562,0.779958844,0,0,1,0,1,0,1.0,1
0.339687914,0.998987079,0.386487216,0,0,1,0,1,0,0.0,0
0.392062217,0.78530407,0.910593331,1,0,0,0,0,1,1.0,1
0.449510813,0.510109961,0.18570064,0,0,1,0,0,1,0.0,2
0.143923014,0.0596651286,0.81393671,0,1,0,1,0,0,0.0,0
0.0902438387,0.712613642,0.545855463,0,0,1,0,0,1,0.5,2
0.690247238,0.419893116,0.329580069,0,0,1,0,1,0,0.5,2
0.560468078,0.651337147,0.0843609348,1,0,0,0,0,1,1.0,0
0.471937001,0.626359284,0.171311125,0,1,0,0,1,0,1.0,0
0.652717948,0.506790459,0.862862587,0,1,0,1,0,0,1.0,1
0.836295426,0.947168052,0.606886089,1,0,0,0,0,1,0.0,1
0.456308275,0.0719890296,0.237095565,0,1,0,1,0,0,0.0,1
0.659063518,0.726525843,0.495852888,0,1,0,0,0,1,0.5,1
0.955893636,0.439347863,0.107836671,0,0,1,0,0,1,1.0,1
0.847643256,0.728100955,0.0988424942,1,0,0,0,0,1,0.5,0
0.454700768,0.691458642,0.907764673,1,0,0,1,0,0,1.0,1
0.66248101,0.0597261041,0.457856297,0,0,1,0,0,1,1.0,2
0.218217373,0.321071565,0.36156714,1,0,0,0,1,0,0.5,2
0.582496047,0.229636937,0.949071825,1,0,0,0,0,1,0.0,1
0.982261896,0.208637029,0.399000674,0,0,1,0,0,1,1.0,1
0.542399347,0.742052853,0.336242139,0,0,1,0,1,0,0.5,0
0.931256413,0.277573794,0.272986174,0,1,0,1,0,0,1.0,2
0.436968178,0.501000762,0.565062821,0,1,0,1,0,0,0.0,0
0.998902559,0.284639537,0.558410585,0,0,1,0,1,0,0.5,2
0.600259006,0.601222157,0.0161941759,1,0,0,0,0,1,0.0,1
0.0901555419,0.734545052,0.654062331,0,0,1,0,1,0,1.0,2
0.607417047,0.364520997,0.78830713,0,0,1,0,1,0,0.0,2
0.310844064,0.62286979,0.615964532,0,0,1,0,0,1,1.0,0
0.0808572546,0.833612025,0.869888127,0,1,0,0,1,0,1.0,2
0.829810619,0.139513075,0.276416361,0,0,1,1,0,0,1.0,2
0.311943144,0.725137055,0.191979408,1,0,0,1,0,0,0.5,1
0.806721151,0.356987685,0.697278082,0,0,1,1,0,0,0.0,0
0.323806703,0.166517451,0.1885591,0,0,1,0,1,0,0.0,1
0.234610036,0.568371475,0.09110488,0,0,1,0,0,1,0.5,2
0.9752388,0.264949203,0.0966150686,0,1,0,1,0,0,0.5,2
0.393563062,0.830293715,0.768393517,1,0,0,0,0,1,0.0,2
0.621307373,0.0907511115,0.028737301,1,0,0,0,0,1,1.0,1
0.629482388,0.143720254,0.289456695,0,1,0,1,0,0,0.0,2
0.582449794,0.544946313,0.129186407,0,1,0,0,1,0,1.0,1
0.918960929,0.609494686,0.754910171,0,1,0,1,0,0,1.0,0
0.690719008,0.743392348,0.503493071,1,0,0,0,1,0,0.0,1
0.433546364,0.296297699,0.205492407,1,0,0,0,0,1,0.5,0
0.869261384,0.849672377,0.750410914,0,0,1,1,0,0,0.5,1
0.222009748,0.955485225,0.750366509,1,0,0,1,0,0,1.0,2
0.567024946,0.52408731,0.523022652,0,1,0,0,1,0,0.0,2
0.953022838,0.772504807,0.275849789,1,0,0,0,1,0,0.0,0
0.644127727,0.548605919,0.586277127,1,0,0,0,0,1,0.5,2
0.826120019,0.115993679,0.933530092,1,0,0,1,0,0,0.0,1
0.670882702,0.359805942,0.0516363867,1,0,0,1,0,0,0.5,1
0.847402334,0.133112356,0.266949832,0,0,1,1,0,0,1.0,2
0.947263479,0.989435136,0.284969181,0,1,0,0,1,0,0.0,1
0.309275627,0.267574608,0.631811678,1,0,0,0,1,0,0.0,2
0.211178035,0.654105425,0.651164412,0,1,0,1,0,0,0.5,2
0.509791195,0.320127845,0.206315398,0,1,0,0,1,0,1.0,1
0.716769278,0.670583904,0.216100603,1,0,0,0,0,1,1.0,2
0.265831679,0.24988161,0.928212702,0,0,1,1,0,0,0.5,1
0.0538963787,0.79600656,0.75629884,0,0,1,1,0,0,1.0,1
0.375788361,0.155271024,0.934269726,0,0,1,0,0,1,0.0,1
0.970416367,0.90039289,0.829662979,1,0,0,1,0,0,0.0,1
0.710219085,0.848400593,0.402117968,1,0,0,1,0,0,0.5,0
0.431259185,0.694866955,0.121907637,1,0,0,1,0,0,1.0,1
0.23294729,0.114043899,0.629550338,1,0,0,1,0,0,1.0,2
0.38828519,0.248140574,0.351991057,1,0,0,0,1,0,0.0,0
0.211347461,0.866393507,0.425411999,0,1,0,0,0,1,0.5,2
0.150990531,0.165875718,0.425879747,0,1,0,1,0,0,0.5,2
0.911405265,0.198135495,0.936519623,1,0,0,0,1,0,0.0,2
0.997767806,0.566803157,0.0688624159,0,0,1,1,0,0,0.0,1
0.205908716,0.310468554,0.19310376,0,1,0,0,1,0,1.0,0
0.101796433,0.260971904,0.607942879,1,0,0,0,1,0,0.5,2
0.363244563,0.597022772,0.883758068,1,0,0,0,0,1,0.0,2
0.488576233,0.40394783,0.917942643,0,1,0,0,1,0,0.5,0
0.244580179,0.183531895,0.558692932,0,1,0,1,0,0,0.5,2
0.33635366,0.558111072,0.0345612206,1,0,0,0,0,1,1.0,0
0.240827203,0.417661786,0.362881035,0,0,1,0,0,1,0.0,2
0.785547554,0.747790933,0.918833315,1,0,0,1,0,0,1.0,1
0.726949036,0.147617668,0.499944091,0,1,0,1,0,0,0.0,2
0.653203964,0.639582574,0.726613283,0,1,0,0,0,1,0.0,1
0.417856961,0.464668661,0.269193411,1,0,0,0,1,0,0.5,2
0.913588881,0.43575877,0.0250069704,0,1,0,0,0,1,0.0,0
0.971055925,0.270673305,0.5783602,1,0,0,0,0,1,0.5,0
0.214957342,0.0789047256,0.834981024,0,0,1,1,0,0,0.0,2
0.26186201,0.855304718,0.990268707,0,0,1,1,0,0,0.0,1
0.549349487,0.36008957,0.846627116,1,0,0,1,0,0,0.5,1
0.136688039,0.697036505,0.553994358,0,1,0,0,0,1,1.0,2
0.464625984,0.950208008,0.608727574,0,1,0,0,0,1,0.5,0
0.602701724,0.586740792,0.824164033,0,0,1,1,0,0,0.0,1
0.545969903,0.427289546,0.0198106971,0,1,0,0,0,1,1.0,2
0.364363164,0.304859877,0.951644361,0,1,0,1,0,0,0.0,1
0.565323532,0.93734163,0.531221271,1,0,0,0,0,1,1.0,2
0.960860908,0.697972953,0.952052236,0,0,1,0,1,0,1.0,1
0.245716527,0.682017326,0.764518142,0,0,1,1,0,0,0.0,2
0.672089815,0.454850405,0.152317673,1,0,0,0,1,0,0.0,1
0.0912268609,0.852796257,0.165259808,1,0,0,1,0,0,1.0,2
0.113095582,0.727988601,0.35364598,0,0,1,1,0,0,1.0,1
0.57423681,0.319024116,0.263988018,0,0,1,0,0,1,0.0,0
0.149692222,0.6195997,0.439298749,1,0,0,1,0,0,0.0,2
0.0712294504,0.458684266,0.60390389,0,0,1,0,1,0,0.5,2
0.212937355,0.0562606528,0.436579496,0,0,1,0,1,0,0.0,1
0.586606741,0.817242265,0.0564205833,0,1,0,0,0,1,0.5,0
0.718173921,0.16668883,0.975631595,0,0,1,1,0,0,0.0,1
0.242354631,0.534456789,0.425122142,1,0,0,1,0,0,0.5,2
0.684846461,0.369414896,0.851074994,0,1,0,0,0,1,0.0,1
0.223352522,0.374984592,0.0739542916,0,1,0,1,0,0,1.0,0
0.632784545,0.503496647,0.810064852,0,0,1,1,0,0,0.5,1
0.441361696,0.997171938,0.173404634,0,1,0,0,1,0,0.0,0
0.671109557,0.437960684,0.679404914,1,0,0,0,1,0,0.5,1
0.995300114,0.223212764,0.661806703,1,0,0,0,1,0,0.5,2
0.940926135,0.632926047,0.909806728,0,0,1,0,1,0,0.5,1
0.0540676713,0.27447331,0.320676684,0,0,1,1,0,0,0.5,2
0.891166806,0.150271684,0.108959757,1,0,0,1,0,0,0.0,1
0.113166258,0.0976654664,0.86456579,1,0,0,0,1,0,0.5,2
0.955394268,0.0717372075,0.331577539,0,0,1,1,0,0,0.0,2
0.31773439,0.459606409,0.232533783,1,0,0,0,0,1,0.5,1
0.412933081,0.4553895,0.486208618,0,0,1,0,0,1,1.0,2
0.137056291,0.226268128,0.146135688,0,1,0,1,0,0,0.0,0
0.156659126,0.794818103,0.296963364,0,1,0,1,0,0,0.0,0
0.740403533,0.172807097,0.385280639,0,0,1,0,1,0,0.0,0
0.9471156,0.919551313,0.277255297,0,0,1,0,1,0,0.0,1
0.630211055,0.608197153,0.450259507,0,0,1,0,0,1,0.5,1
0.730057538,0.0762355551,0.384650677,1,0,0,1,0,0,1.0,1
0.773871243,0.964824021,0.774591029,0,0,1,1,0,0,1.0,2
0.299673557,0.342544198,0.918408692,0,0,1,0,1,0,1.0,1
0.092968151,0.477476209,0.100923218,0,1,0,1,0,0,1.0,0
0.0517791063,0.320055246,0.823302567,0,0,1,0,1,0,0.0,2
0.383116812,0.742000222,0.931771219,0,0,1,0,1,0,1.0,1
0.279391021,0.511396229,0.686613142,0,1,0,1,0,0,1.0,2
0.109201841,0.175754309,0.996419668,1,0,0,0,1,0,1.0,2
0.220551878,0.14899376,0.335043013,0,0,1,0,0,1,0.0,2
0.168273956,0.739106655,0.830309927,0,0,1,0,1,0,0.0,2
0.919134438,0.275227338,0.673702478,0,0,1,0,0,1,0.5,1
0.183253855,0.180903703,0.32342878,0,0,1,1,0,0,0.5,0
0.560766041,0.524456203,0.704676509,0,1,0,1,0,0,1.0,1
0.613450646,0.812627017,0.509621859,0,1,0,1,0,0,0.0,1
0.566314995,0.314843595,0.188973889,0,1,0,1,0,0,0.0,2
0.144103616,0.31261003,0.173879683,0,0,1,1,0,0,0.5,0
0.352858454,0.842187226,0.713398874,1,0,0,0,1,0,1.0,0
0.0987068191,0.1904421,0.711930454,0,0,1,1,0,0,0.0,2
0.425886422,0.635891199,0.530773759,0,0,1,1,0,0,0.5,0
0.229168981,0.957262814,0.50141567,1,0,0,1,0,0,0.5,2
0.58355093,0.849237978,0.180038452,0,0,1,0,0,1,1.0,2
0.70816797,0.108724475,0.429286122,0,1,0,0,1,0,1.0,2
0.555513859,0.353915334,0.871397495,0,1,0,1,0,0,0.0,0
0.462524861,0.185255736,0.854727328,1,0,0,1,0,0,0.0,1
0.417966753,0.951778591,0.660918891,0,1,0,0,1,0,0.5,2
0.84960717,0.986644506,0.997356653,1,0,0,0,0,1,0.0,1
0.258399665,0.273243368,0.893178344,1,0,0,1,0,0,1.0,1
0.747507393,0.686214089,0.145230427,0,0,1,0,0,1,0.0,2
0.7696082,0.849550128,0.399136394,0,1,0,0,1,0,0.0,0
0.448240012,0.27199626,0.131937489,1,0,0,1,0,0,0.0,1
0.332435578,0.228296608,0.466089606,0,0,1,0,1,0,1.0,0
0.497014403,0.0606504716,0.776382804,1,0,0,1,0,0,0.0,1
0.138553232,0.441364348,0.155788705,0,1,0,1,0,0,0.0,2
0.0936335325,0.904465616,0.880422056,0,1,0,1,0,0,1.0,2
0.15602304,0.907830656,0.569057524,0,0,1,1,0,0,1.0,2
0.227787778,0.171355978,0.748944461,1,0,0,0,1,0,0.0,0
0.528967977,0.244134858,0.0451558121,0,1,0,1,0,0,0.0,1
0.856679797,0.437644958,0.0938381553,0,1,0,0,0,1,1.0,2
0.273860216,0.791593313,0.620861173,0,1,0,1,0,0,0.5,2
0.938403904,0.631258905,0.838191926,0,1,0,0,1,0,0.5,1
0.957162499,0.538157284,0.873865068,0,1,0,0,0,1,1.0,1
0.960959375,0.612335265,0.688369334,1,0,0,1,0,0,0.5,1
0.845684588,0.141389713,0.200938717,1,0,0,0,1,0,0.5,0
0.395633787,0.503780484,0.195021719,0,0,1,0,1,0,1.0,2
0.119049713,0.992460132,0.881362736,0,1,0,1,0,0,0.5,2
0.590377808,0.134023845,0.113235384,0,0,1,0,0,1,1.0,2
0.580747366,0.543284357,0.686070859,1,0,0,0,1,0,0.5,1
0.85747695,0.330866784,0.533506811,1,0,0,0,1,0,0.0,1
0.996191502,0.56291765,0.421420097,0,0,1,0,0,1,0.0,0
0.532749414,0.595127821,0.440334558,1,0,0,1,0,0,1.0,0
0.377943844,0.598599255,0.945207357,0,1,0,1,0,0,1.0,2
0.226606622,0.859598339,0.861443222,0,1,0,1,0,0,0.5,2
0.0545598343,0.420260042,0.864983857,1,0,0,1,0,0,1.0,1
0.533658028,0.540536463,0.406618297,0,1,0,0,0,1,0.5,2
0.577742755,0.0603819788,0.10698121,0,0,1,0,1,0,1.0,2
0.833691537,0.800073087,0.997839451,1,0,0,1,0,0,1.0,1
0.529348135,0.296513319,0.14534308,0,0,1,0,1,0,1.0,1
0.920644939,0.825727284,0.515582323,1,0,0,0,1,0,0.0,1
0.646679282,0.30235672,0.264619201,0,1,0,0,0,1,0.0,0
0.848319411,0.0602490716,0.510742843,0,1,0,0,1,0,0.5,0
0.190886647,0.197089747,0.30493319,0,1,0,1,0,0,1.0,2
0.862569332,0.986398757,0.896886647,0,1,0,0,1,0,1.0,0
0.69138664,0.353811175,0.968341589,0,0,1,1,0,0,0.0,1
0.211721376,0.153382704,0.41006428,0,0,1,1,0,0,0.0,2
0.230275378,0.162820861,0.0701896399,1,0,0,1,0,0,0.0,2
0.930175602,0.344825566,0.663336098,0,1,0,0,1,0,0.5,1
0.0806045905,0.0857627913,0.376625568,0,1,0,0,0,1,1.0,0
0.489408195,0.535914183,0.985968649,0,0,1,0,1,0,0.5,1
0.347801536,0.253053874,0.0893747807,0,1,0,0,0,1,0.0,1
0.681823552,0.543345094,0.119126439,0,1,0,0,0,1,0.0,0
0.847647905,0.183726013,0.699423134,0,1,0,0,0,1,0.5,2
0.392359227,0.458364367,0.758649588,0,0,1,0,1,0,0.0,1
0.455556989,0.618021011,0.471096396,0,0,1,0,0,1,1.0,0
0.982821882,0.108899944,0.277264595,0,1,0,0,0,1,1.0,0
0.794720709,0.428811848,0.309810042,0,0,1,0,0,1,1.0,2
0.902343929,0.337397635,0.337972969,0,1,0,1,0,0,0.0,1
0.466824114,0.27834183,0.225281984,1,0,0,0,0,1,0.0,2
0.272372395,0.624307871,0.850642562,0,1,0,1,0,0,0.5,2
0.441270292,0.609114885,0.065077208,0,1,0,0,0,1,0.0,2
0.730287313,0.649164796,0.407277822,1,0,0,0,1,0,0.0,2
0.153958887,0.200938538,0.747603118,0,1,0,1,0,0,1.0,2
0.306945652,0.321423769,0.00382547453,0,1,0,0,0,1,0.0,0
0.0943041071,0.249194846,0.878032506,1,0,0,0,1,0,0.0,2
0.460730344,0.56347841,0.706293225,0,1,0,1,0,0,1.0,1
0.836073458,0.488012403,0.0733739585,1,0,0,0,1,0,0.5,2
0.0734305009,0.363779038,0.894996583,1,0,0,0,0,1,1.0,0
0.691557348,0.796714067,0.487304986,0,1,0,0,0,1,0.0,0
0.935871065,0.139275059,0.652239323,0,1,0,0,0,1,0.0,2
0.275081456,0.976151884,0.882033348,0,1,0,0,0,1,0.5,1
0.708953083,0.160716876,0.881162345,1,0,0,1,0,0,0.5,1
0.976346791,0.784417272,0.408744127,1,0,0,1,0,0,1.0,1
0.964164138,0.399818689,0.23768948,0,0,1,1,0,0,1.0,0
0.27318272,0.871999145,0.257421553,1,0,0,0,0,1,0.5,2
0.1453145,0.120461449,0.76594156,0,0,1,0,0,1,1.0,2
0.190868407,0.405985624,0.929430366,1,0,0,0,1,0,1.0,2
0.716933906,0.368671238,0.0722306743,0,1,0,0,1,0,0.0,0
0.739470959,0.99349916,0.0150197279,0,1,0,1,0,0,0.5,2
0.690524757,0.98627156,0.822935045,0,1,0,0,0,1,1.0,1
0.369274467,0.230313763,0.38660261,0,0,1,0,0,1,0.5,0
0.211288095,0.6484496,0.276449233,0,1,0,0,1,0,0.5,2
0.601723015,0.558743477,0.188373849,1,0,0,1,0,0,0.0,1
0.50949645,0.196654812,0.346480608,0,1,0,0,0,1,0.5,2
0.742392421,0.209390715,0.971468091,0,1,0,0,1,0,0.5,1
0.469292074,0.989789128,0.977079749,1,0,0,1,0,0,0.5,1
0.371707708,0.480093479,0.331513524,0,0,1,1,0,0,0.5,2
0.328804642,0.169511229,0.963690102,0,1,0,1,0,0,0.5,2
0.250896811,0.254050523,0.299863458,0,0,1,0,1,0,0.0,0
0.302459061,0.304930657,0.854481101,0,0,1,0,0,1,0.5,1
0.140088916,0.535371423,0.212004215,0,1,0,0,1,0,0.0,0
0.379514158,0.368770719,0.826487601,1,0,0,0,0,1,0.0,1
0.0847413242,0.482261211,0.35373041,0,0,1,0,0,1,0.5,2
0.22709316,0.208174571,0.195723519,1,0,0,0,0,1,0.0,2
0.759431899,0.360392243,0.934779882,0,0,1,1,0,0,1.0,2
0.35919553,0.116800763,0.214184329,0,1,0,0,0,1,0.0,2
0.684825182,0.89522475,0.991835237,1,0,0,1,0,0,0.5,1
0.731039941,0.238814861,0.108573891,1,0,0,0,1,0,1.0,1
0.602126062,0.769055128,0.0100207832,0,0,1,0,0,1,0.0,1
0.960762858,0.382074207,0.870793521,1,0,0,0,1,0,0.5,1
0.0703678727,0.500677466,0.586604416,0,1,0,0,1,0,1.0,2
0.751720011,0.326697975,0.4216263,1,0,0,0,0,1,0.5,1
0.960847318,0.711619198,0.0819639266,1,0,0,0,0,1,0.5,2
0.869158149,0.852319121,0.574892521,0,0,1,1,0,0,0.5,1
0.209498063,0.321956664,0.393725574,1,0,0,0,0,1,1.0,2
0.360479295,0.280106753,0.483621925,1,0,0,1,0,0,1.0,1
0.213829249,0.697368264,0.630391836,0,1,0,1,0,0,1.0,2
0.62124294,0.235395402,0.639933586,1,0,0,0,0,1,0.5,0
0.726578593,0.657847762,0.960599244,0,1,0,0,0,1,1.0,2
0.351220071,0.139706671,0.655053437,1,0,0,0,0,1,0.0,0
0.562531233,0.639130294,0.339404136,1,0,0,1,0,0,0.0,2
0.706374526,0.537736416,0.329632819,0,1,0,1,0,0,0.5,2
0.450272828,0.158210427,0.47716096,1,0,0,1,0,0,1.0,1
0.861314774,0.666648448,0.25932771,1,0,0,1,0,0,0.5,1
0.782972455,0.474229306,0.376438975,0,0,1,1,0,0,0.5,0
0.111432269,0.256259292,0.84211278,0,0,1,0,0,1,1.0,2
0.640069008,0.385714948,0.859761596,1,0,0,1,0,0,0.5,1
0.273559272,0.517497003,0.627792478,0,1,0,0,0,1,1.0,2
0.579642355,0.13697651,0.582840919,0,0,1,1,0,0,0.5,2
0.959044039,0.959729016,0.427099824,1,0,0,1,0,0,1.0,1
0.885108888,0.682284057,0.635898888,0,0,1,0,0,1,0.5,1
0.434290588,0.147408232,0.80605334,1,0,0,0,1,0,0.0,1
0.326938152,0.8317191,0.73784703,0,1,0,0,1,0,0.0,1
0.272685468,0.356427193,0.0354595147,0,0,1,1,0,0,0.5,0
0.55588913,0.616959572,0.731130004,0,0,1,0,0,1,0.5,1
0.158536032,0.313285708,0.719947696,1,0,0,0,1,0,0.0,2
0.571811259,0.746735632,0.0989905372,0,1,0,0,1,0,0.0,0
0.0512669571,0.736858547,0.150247365,0,1,0,0,0,1,0.0,2
0.357657135,0.574441314,0.787908494,0,1,0,0,1,0,0.5,1
0.258937597,0.278879315,0.558989584,1,0,0,1,0,0,0.0,2
0.972657859,0.291018605,0.821628988,0,1,0,1,0,0,0.5,1
0.740880191,0.413719654,0.184744135,0,1,0,1,0,0,1.0,0
0.382170707,0.18776156,0.0306147654,1,0,0,0,1,0,0.5,0
0.138202831,0.370772928,0.161941752,0,1,0,0,0,1,0.5,2
0.54096055,0.7001369,0.452570051,0,1,0,0,0,1,0.5,0
0.25277549,0.839303017,0.52329278,0,0,1,1,0,0,0.0,0
0.559608042,0.365953177,0.857701123,0,1,0,1,0,0,0.5,1
0.843594253,0.271910757,0.716200531,0,0,1,1,0,0,1.0,1
0.635002911,0.841010451,0.990390658,0,0,1,1,0,0,0.5,1
0.652099013,0.896168828,0.0787195936,0,0,1,0,1,0,1.0,1
